1_0h,,2_0h,,3_0h,,1_12h,,2_12h,,3_12h,,1_24h,,2_24h,,3_24h,,1_36h,,2_36h,,3_36h,,1_48h,,2_48h,,3_48h,
15.968,0.00807296014578569,17.685,0.00894102581276427,18.973,0.00959220145578606,16.826,0.00850674019369927,19.745,0.00998250238467801,18.715,0.00946176409872114,25.926,0.0131074376715706,33.395,0.016883548601485,33.395,0.016883548601485,21.119,0.0106771571467214,23.694,0.0119790028616136,21.634,0.0109375262896999,26.27,0.0132813541476572,24.982,0.0126301785046354,21.205,0.0107206362657431
15.968,0.00807296014578569,17.685,0.00894102581276427,18.973,0.00959220145578606,16.826,0.00850674019369927,19.745,0.00998250238467801,18.715,0.00946176409872114,25.926,0.0131074376715706,33.395,0.016883548601485,33.481,0.0169270277205067,21.119,0.0106771571467214,23.78,0.0120224819806353,21.634,0.0109375262896999,26.441,0.0133678068145491,25.068,0.012673657623657,21.205,0.0107206362657431
15.968,0.00807296014578569,17.685,0.00894102581276427,18.973,0.00959220145578606,16.826,0.00850674019369927,19.745,0.00998250238467801,18.801,0.00950524321774278,25.926,0.0131074376715706,33.567,0.0169705068395283,33.567,0.0169705068395283,21.119,0.0106771571467214,23.952,0.0121094402186785,21.72,0.0109810054087215,26.527,0.0134112859335707,25.068,0.012673657623657,21.462,0.0108505680516566
15.968,0.00807296014578569,17.685,0.00894102581276427,18.973,0.00959220145578606,16.826,0.00850674019369927,19.745,0.00998250238467801,18.801,0.00950524321774278,25.926,0.0131074376715706,33.653,0.01701398595855,33.653,0.01701398595855,21.205,0.0107206362657431,23.952,0.0121094402186785,21.72,0.0109810054087215,26.527,0.0134112859335707,25.154,0.0127171367426787,21.462,0.0108505680516566
15.968,0.00807296014578569,17.685,0.00894102581276427,19.058,0.00963517500365629,16.826,0.00850674019369927,19.745,0.00998250238467801,18.801,0.00950524321774278,26.012,0.0131509167905923,33.739,0.0170574650775716,33.825,0.0171009441965932,21.205,0.0107206362657431,24.038,0.0121529193377002,21.806,0.0110244845277432,26.613,0.0134547650525923,25.154,0.0127171367426787,21.462,0.0108505680516566
15.968,0.00807296014578569,17.685,0.00894102581276427,19.058,0.00963517500365629,16.826,0.00850674019369927,19.831,0.0100259815036996,18.801,0.00950524321774278,26.012,0.0131509167905923,33.825,0.0171009441965932,33.825,0.0171009441965932,21.205,0.0107206362657431,24.038,0.0121529193377002,21.806,0.0110244845277432,26.613,0.0134547650525923,25.325,0.0128035894095706,21.462,0.0108505680516566
15.968,0.00807296014578569,17.685,0.00894102581276427,19.144,0.00967865412267793,16.912,0.00855021931272091,19.831,0.0100259815036996,18.801,0.00950524321774278,26.098,0.0131943959096139,33.825,0.0171009441965932,33.91,0.0171439177444635,21.291,0.0107641153847647,24.038,0.0121529193377002,21.891,0.0110674580756134,26.613,0.0134547650525923,25.325,0.0128035894095706,21.462,0.0108505680516566
16.054,0.00811643926480733,17.685,0.00894102581276427,19.144,0.00967865412267793,16.912,0.00855021931272091,19.831,0.0100259815036996,18.801,0.00950524321774278,26.098,0.0131943959096139,33.91,0.0171439177444635,33.996,0.0171873968634851,21.291,0.0107641153847647,24.038,0.0121529193377002,21.891,0.0110674580756134,26.613,0.0134547650525923,25.411,0.0128470685285922,21.548,0.0108940471706782
16.054,0.00811643926480733,17.771,0.00898450493178592,19.144,0.00967865412267793,16.912,0.00855021931272091,19.831,0.0100259815036996,18.801,0.00950524321774278,26.184,0.0132378750286356,33.91,0.0171439177444635,34.168,0.0172743551015284,21.376,0.010807088932635,24.038,0.0121529193377002,21.891,0.0110674580756134,26.785,0.0135417232906356,25.411,0.0128470685285922,21.548,0.0108940471706782
16.054,0.00811643926480733,17.771,0.00898450493178592,19.144,0.00967865412267793,16.912,0.00855021931272091,19.831,0.0100259815036996,18.801,0.00950524321774278,26.27,0.0132813541476572,33.996,0.0171873968634851,34.254,0.01731783422055,21.376,0.010807088932635,24.124,0.0121963984567218,21.977,0.011110937194635,26.785,0.0135417232906356,25.497,0.0128905476476138,21.548,0.0108940471706782
16.054,0.00811643926480733,17.771,0.00898450493178592,19.144,0.00967865412267793,16.912,0.00855021931272091,19.831,0.0100259815036996,18.801,0.00950524321774278,26.27,0.0132813541476572,33.996,0.0171873968634851,34.254,0.01731783422055,21.462,0.0108505680516566,24.124,0.0121963984567218,21.977,0.011110937194635,26.871,0.0135852024096573,25.669,0.0129775058856571,21.548,0.0108940471706782
16.054,0.00811643926480733,17.771,0.00898450493178592,19.144,0.00967865412267793,16.912,0.00855021931272091,19.831,0.0100259815036996,18.887,0.00954872233676442,26.27,0.0132813541476572,34.082,0.0172308759825068,34.425,0.0174042868874419,21.462,0.0108505680516566,24.124,0.0121963984567218,21.977,0.011110937194635,26.871,0.0135852024096573,25.755,0.0130209850046788,21.634,0.0109375262896999
16.054,0.00811643926480733,17.771,0.00898450493178592,19.144,0.00967865412267793,16.998,0.00859369843174256,19.917,0.0100694606227213,18.887,0.00954872233676442,26.356,0.0133248332666788,34.168,0.0172743551015284,34.511,0.0174477660064635,21.462,0.0108505680516566,24.124,0.0121963984567218,22.063,0.0111544163136567,26.871,0.0135852024096573,25.841,0.0130644641237004,21.72,0.0109810054087215
16.054,0.00811643926480733,17.771,0.00898450493178592,19.144,0.00967865412267793,16.998,0.00859369843174256,19.917,0.0100694606227213,18.887,0.00954872233676442,26.441,0.0133678068145491,34.168,0.0172743551015284,34.683,0.0175347242445068,21.548,0.0108940471706782,24.124,0.0121963984567218,22.063,0.0111544163136567,26.957,0.0136286815286789,26.012,0.0131509167905923,21.72,0.0109810054087215
16.14,0.00815991838382897,17.771,0.00898450493178592,19.23,0.00972213324169957,16.998,0.00859369843174256,19.917,0.0100694606227213,18.887,0.00954872233676442,26.441,0.0133678068145491,34.254,0.01731783422055,34.855,0.0176216824825501,21.548,0.0108940471706782,24.124,0.0121963984567218,22.149,0.0111978954326783,26.957,0.0136286815286789,26.098,0.0131943959096139,21.806,0.0110244845277432
16.14,0.00815991838382897,17.771,0.00898450493178592,19.23,0.00972213324169957,16.998,0.00859369843174256,19.917,0.0100694606227213,18.887,0.00954872233676442,26.441,0.0133678068145491,34.597,0.0174912451254852,34.855,0.0176216824825501,21.548,0.0108940471706782,24.209,0.012239372004592,22.149,0.0111978954326783,27.042,0.0136716550765491,26.098,0.0131943959096139,21.806,0.0110244845277432
16.14,0.00815991838382897,17.771,0.00898450493178592,19.23,0.00972213324169957,16.998,0.00859369843174256,19.917,0.0100694606227213,18.887,0.00954872233676442,26.613,0.0134547650525923,34.597,0.0174912451254852,35.026,0.017708135149442,21.72,0.0109810054087215,24.209,0.012239372004592,22.149,0.0111978954326783,27.128,0.0137151341955708,26.098,0.0131943959096139,21.806,0.0110244845277432
16.14,0.00815991838382897,17.857,0.00902798405080755,19.23,0.00972213324169957,16.998,0.00859369843174256,20.003,0.0101129397417429,18.887,0.00954872233676442,26.699,0.013498244171614,34.855,0.0176216824825501,35.112,0.0177516142684636,21.72,0.0109810054087215,24.295,0.0122828511236137,22.235,0.0112413745517,27.214,0.0137586133145924,26.184,0.0132378750286356,21.806,0.0110244845277432
16.14,0.00815991838382897,17.857,0.00902798405080755,19.23,0.00972213324169957,16.998,0.00859369843174256,20.003,0.0101129397417429,18.887,0.00954872233676442,26.785,0.0135417232906356,34.941,0.0176651616015718,35.112,0.0177516142684636,21.72,0.0109810054087215,24.295,0.0122828511236137,22.235,0.0112413745517,27.3,0.0138020924336141,26.184,0.0132378750286356,21.891,0.0110674580756134
16.14,0.00815991838382897,17.857,0.00902798405080755,19.23,0.00972213324169957,16.998,0.00859369843174256,20.003,0.0101129397417429,18.973,0.00959220145578606,26.957,0.0136286815286789,34.941,0.0176651616015718,35.198,0.0177950933874853,21.72,0.0109810054087215,24.381,0.0123263302426353,22.235,0.0112413745517,27.3,0.0138020924336141,26.184,0.0132378750286356,21.977,0.011110937194635
16.14,0.00815991838382897,17.857,0.00902798405080755,19.23,0.00972213324169957,16.998,0.00859369843174256,20.003,0.0101129397417429,18.973,0.00959220145578606,26.957,0.0136286815286789,35.026,0.017708135149442,35.284,0.0178385725065069,21.806,0.0110244845277432,24.467,0.012369809361657,22.235,0.0112413745517,27.386,0.0138455715526357,26.184,0.0132378750286356,21.977,0.011110937194635
16.225,0.0082028919316992,17.857,0.00902798405080755,19.23,0.00972213324169957,16.998,0.00859369843174256,20.003,0.0101129397417429,18.973,0.00959220145578606,27.042,0.0136716550765491,35.112,0.0177516142684636,35.284,0.0178385725065069,21.806,0.0110244845277432,24.467,0.012369809361657,22.235,0.0112413745517,27.386,0.0138455715526357,26.184,0.0132378750286356,22.063,0.0111544163136567
16.225,0.0082028919316992,17.942,0.00907095759867778,19.23,0.00972213324169957,16.998,0.00859369843174256,20.003,0.0101129397417429,18.973,0.00959220145578606,27.042,0.0136716550765491,35.112,0.0177516142684636,35.284,0.0178385725065069,21.806,0.0110244845277432,24.553,0.0124132884806786,22.321,0.0112848536707216,27.472,0.0138890506716573,26.184,0.0132378750286356,22.063,0.0111544163136567
16.225,0.0082028919316992,17.942,0.00907095759867778,19.23,0.00972213324169957,16.998,0.00859369843174256,20.003,0.0101129397417429,18.973,0.00959220145578606,27.128,0.0137151341955708,35.198,0.0177950933874853,35.37,0.0178820516255285,21.806,0.0110244845277432,24.553,0.0124132884806786,22.321,0.0112848536707216,27.472,0.0138890506716573,26.27,0.0132813541476572,22.149,0.0111978954326783
16.311,0.00824637105072084,17.942,0.00907095759867778,19.23,0.00972213324169957,17.084,0.0086371775507642,20.089,0.0101564188607646,18.973,0.00959220145578606,27.214,0.0137586133145924,35.198,0.0177950933874853,35.37,0.0178820516255285,21.891,0.0110674580756134,24.725,0.0125002467187219,22.321,0.0112848536707216,27.472,0.0138890506716573,26.27,0.0132813541476572,22.235,0.0112413745517
16.311,0.00824637105072084,17.942,0.00907095759867778,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,18.973,0.00959220145578606,27.3,0.0138020924336141,35.284,0.0178385725065069,35.456,0.0179255307445502,21.891,0.0110674580756134,24.725,0.0125002467187219,22.321,0.0112848536707216,27.558,0.013932529790679,26.356,0.0133248332666788,22.235,0.0112413745517
16.311,0.00824637105072084,17.942,0.00907095759867778,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,18.973,0.00959220145578606,27.386,0.0138455715526357,35.627,0.0180119834114421,35.541,0.0179685042924204,21.891,0.0110674580756134,24.81,0.0125432202665921,22.407,0.0113283327897432,27.558,0.013932529790679,26.356,0.0133248332666788,22.235,0.0112413745517
16.311,0.00824637105072084,17.942,0.00907095759867778,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,18.973,0.00959220145578606,27.386,0.0138455715526357,35.627,0.0180119834114421,35.713,0.0180554625304637,21.891,0.0110674580756134,24.81,0.0125432202665921,22.407,0.0113283327897432,27.643,0.0139755033385492,26.356,0.0133248332666788,22.235,0.0112413745517
16.311,0.00824637105072084,17.942,0.00907095759867778,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,18.973,0.00959220145578606,27.386,0.0138455715526357,35.799,0.0180989416494853,35.799,0.0180989416494853,21.977,0.011110937194635,24.982,0.0126301785046354,22.407,0.0113283327897432,27.729,0.0140189824575709,26.441,0.0133678068145491,22.321,0.0112848536707216
16.311,0.00824637105072084,17.942,0.00907095759867778,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,18.973,0.00959220145578606,27.386,0.0138455715526357,35.799,0.0180989416494853,35.799,0.0180989416494853,22.149,0.0111978954326783,25.068,0.012673657623657,22.407,0.0113283327897432,27.729,0.0140189824575709,26.441,0.0133678068145491,22.321,0.0112848536707216
16.311,0.00824637105072084,17.942,0.00907095759867778,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,19.058,0.00963517500365629,27.472,0.0138890506716573,35.799,0.0180989416494853,35.885,0.018142420768507,22.149,0.0111978954326783,25.154,0.0127171367426787,22.492,0.0113713063376135,27.729,0.0140189824575709,26.613,0.0134547650525923,22.321,0.0112848536707216
16.311,0.00824637105072084,17.942,0.00907095759867778,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,19.058,0.00963517500365629,27.558,0.013932529790679,35.971,0.0181858998875286,35.885,0.018142420768507,22.149,0.0111978954326783,25.24,0.0127606158617003,22.578,0.0114147854566351,27.815,0.0140624615765925,26.699,0.013498244171614,22.407,0.0113283327897432
16.311,0.00824637105072084,18.028,0.00911443671769942,19.316,0.00976561236072122,17.084,0.0086371775507642,20.089,0.0101564188607646,19.058,0.00963517500365629,27.558,0.013932529790679,35.971,0.0181858998875286,36.142,0.0182723525544205,22.235,0.0112413745517,25.411,0.0128470685285922,22.578,0.0114147854566351,27.901,0.0141059406956141,26.699,0.013498244171614,22.407,0.0113283327897432
16.311,0.00824637105072084,18.028,0.00911443671769942,19.316,0.00976561236072122,17.084,0.0086371775507642,20.175,0.0101998979797862,19.058,0.00963517500365629,27.558,0.013932529790679,36.057,0.0182293790065503,36.314,0.0183593107924638,22.321,0.0112848536707216,25.411,0.0128470685285922,22.578,0.0114147854566351,27.901,0.0141059406956141,26.699,0.013498244171614,22.407,0.0113283327897432
16.311,0.00824637105072084,18.028,0.00911443671769942,19.402,0.00980909147974286,17.084,0.0086371775507642,20.175,0.0101998979797862,19.058,0.00963517500365629,27.643,0.0139755033385492,36.057,0.0182293790065503,36.4,0.0184027899114854,22.321,0.0112848536707216,25.497,0.0128905476476138,22.578,0.0114147854566351,27.901,0.0141059406956141,26.699,0.013498244171614,22.492,0.0113713063376135
16.311,0.00824637105072084,18.028,0.00911443671769942,19.402,0.00980909147974286,17.084,0.0086371775507642,20.175,0.0101998979797862,19.058,0.00963517500365629,27.901,0.0141059406956141,36.057,0.0182293790065503,36.572,0.0184897481495287,22.321,0.0112848536707216,25.497,0.0128905476476138,22.664,0.0114582645756567,27.901,0.0141059406956141,26.785,0.0135417232906356,22.492,0.0113713063376135
16.397,0.00828985016974248,18.028,0.00911443671769942,19.402,0.00980909147974286,17.084,0.0086371775507642,20.175,0.0101998979797862,19.058,0.00963517500365629,27.901,0.0141059406956141,36.057,0.0182293790065503,36.658,0.0185332272685503,22.321,0.0112848536707216,25.669,0.0129775058856571,22.664,0.0114582645756567,27.987,0.0141494198146358,26.785,0.0135417232906356,22.578,0.0114147854566351
16.397,0.00828985016974248,18.028,0.00911443671769942,19.402,0.00980909147974286,17.084,0.0086371775507642,20.175,0.0101998979797862,19.058,0.00963517500365629,27.901,0.0141059406956141,36.057,0.0182293790065503,36.658,0.0185332272685503,22.407,0.0113283327897432,25.755,0.0130209850046788,22.664,0.0114582645756567,27.987,0.0141494198146358,26.785,0.0135417232906356,22.664,0.0114582645756567
16.397,0.00828985016974248,18.028,0.00911443671769942,19.402,0.00980909147974286,17.084,0.0086371775507642,20.175,0.0101998979797862,19.058,0.00963517500365629,27.901,0.0141059406956141,36.314,0.0183593107924638,36.829,0.0186196799354422,22.407,0.0113283327897432,25.841,0.0130644641237004,22.664,0.0114582645756567,28.073,0.0141928989336574,26.871,0.0135852024096573,22.664,0.0114582645756567
16.397,0.00828985016974248,18.114,0.00915791583672107,19.402,0.00980909147974286,17.17,0.00868065666978584,20.175,0.0101998979797862,19.144,0.00967865412267793,27.901,0.0141059406956141,36.4,0.0184027899114854,37.001,0.0187066381734855,22.407,0.0113283327897432,25.926,0.0131074376715706,22.664,0.0114582645756567,28.158,0.0142358724815276,26.871,0.0135852024096573,22.664,0.0114582645756567
16.397,0.00828985016974248,18.114,0.00915791583672107,19.402,0.00980909147974286,17.17,0.00868065666978584,20.175,0.0101998979797862,19.144,0.00967865412267793,27.987,0.0141494198146358,36.486,0.0184462690305071,37.173,0.0187935964115288,22.407,0.0113283327897432,25.926,0.0131074376715706,22.664,0.0114582645756567,28.244,0.0142793516005493,26.957,0.0136286815286789,22.664,0.0114582645756567
16.397,0.00828985016974248,18.114,0.00915791583672107,19.402,0.00980909147974286,17.17,0.00868065666978584,20.175,0.0101998979797862,19.144,0.00967865412267793,27.987,0.0141494198146358,36.743,0.0185762008164206,37.43,0.0189235281974423,22.407,0.0113283327897432,26.098,0.0131943959096139,22.75,0.0115017436946784,28.502,0.0144097889576142,27.128,0.0137151341955708,22.75,0.0115017436946784
16.397,0.00828985016974248,18.114,0.00915791583672107,19.402,0.00980909147974286,17.17,0.00868065666978584,20.26,0.0102428715276564,19.144,0.00967865412267793,27.987,0.0141494198146358,36.743,0.0185762008164206,37.516,0.0189670073164639,22.407,0.0113283327897432,26.098,0.0131943959096139,22.836,0.0115452228137,28.502,0.0144097889576142,27.214,0.0137586133145924,22.75,0.0115017436946784
16.397,0.00828985016974248,18.114,0.00915791583672107,19.402,0.00980909147974286,17.17,0.00868065666978584,20.26,0.0102428715276564,19.144,0.00967865412267793,28.073,0.0141928989336574,36.915,0.0186631590544638,37.945,0.0191838973404207,22.492,0.0113713063376135,26.098,0.0131943959096139,22.922,0.0115887019327217,28.588,0.0144532680766359,27.386,0.0138455715526357,22.836,0.0115452228137
